Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
clienteA61D90,PIX,1918.12,8171.06,6252.94,2025-12-05T13:59:11.068124,1
cliente3B83C2,Débito,2816.09,5845.13,3029.04,2024-04-08T00:02:57.634239,0
cliente9DDD78,Débito,4967.59,11675.49,6707.9,2022-12-24T01:12:24.020120,0
clienteC14DA6,Saque,1476.41,2643.58,1167.17,2025-02-06T02:51:36.058403,1
clienteFC51FF,Saque,4249.6,4851.27,601.67,2023-07-21T02:16:03.256277,0
clienteEC29D1,Débito,2691.35,10467.46,7776.11,2023-12-17T18:15:55.567142,0
cliente7315F9,Débito,2041.01,5818.67,3777.66,2022-05-28T15:12:43.915191,0
clienteF2458C,Débito,880.74,2566.24,1685.5,2025-09-05T19:38:28.541166,0
clienteEBD9F5,Saque,3845.7,10984.37,7138.67,2025-03-19T23:28:33.123813,0
clienteF92AFA,Débito,4905.41,13756.87,8851.46,2025-05-05T01:22:18.733122,1
cliente94D37B,Saque,1163.28,1369.16,205.88,2025-05-16T10:47:00.174469,0
cliente1A4EE5,Débito,4839.59,9641.95,4802.36,2022-05-12T14:18:16.674530,0
clienteD69CE7,Saque,2976.46,9384.9,6408.44,2025-08-04T11:24:36.313488,1
cliente012694,PIX,4467.65,7979.98,3512.33,2024-03-25T04:23:38.981061,0
clienteF1A1EB,Crédito,499.53,6685.88,6186.35,2025-08-05T02:33:35.273128,0
clienteFC9F1A,Débito,421.28,5721.97,5300.69,2024-06-28T13:54:17.689688,0
cliente3CACC8,Saque,4304.74,10560.0,6255.26,2022-04-08T00:41:34.878047,0
cliente17716F,Saque,1361.49,10581.56,9220.07,2024-05-28T01:09:15.154963,0
cliente01B0B8,Saque,1456.04,8815.54,7359.5,2024-06-27T23:04:39.576421,0
cliente3FCBF6,Crédito,4056.26,5500.83,1444.57,2022-04-12T04:02:22.500834,1
cliente3B8F72,Saque,1734.76,11285.81,9551.05,2024-04-13T08:14:00.325648,0
cliente619405,Saque,4987.82,12391.52,7403.7,2024-09-12T21:05:53.142542,0
cliente182B58,Débito,469.05,8834.33,8365.28,2023-06-20T22:20:25.861081,0
cliente4B5E91,PIX,2610.94,3645.0,1034.06,2023-10-20T02:17:49.089706,0
cliente44AFFC,PIX,1554.44,11236.85,9682.41,2024-12-25T12:53:31.352818,0
cliente16FD66,PIX,3557.49,10437.67,6880.18,2024-01-01T07:29:30.663492,0
cliente1C5799,Crédito,1037.67,8478.92,7441.25,2023-05-28T08:33:18.104036,0
cliente424618,Débito,4533.88,9822.65,5288.77,2022-12-26T01:37:07.175019,0
clienteD54A9E,Débito,1650.8,2119.13,468.33,2022-08-01T15:49:41.330652,0
clienteB9600B,Saque,2952.44,6230.36,3277.92,2025-05-12T10:39:36.989841,1
clienteD0412D,Saque,3020.71,12368.83,9348.12,2024-01-13T22:16:44.468422,0
cliente7A05C3,Crédito,270.53,3092.18,2821.65,2023-10-15T17:26:01.200193,0
cliente97E1B7,Saque,4322.6,13871.3,9548.7,2022-02-20T07:08:53.456973,0
cliente23E637,Débito,584.24,827.85,243.61,2025-03-31T08:01:11.461204,0
cliente6302DB,Saque,4496.84,5228.83,731.99,2022-09-14T15:16:53.438650,0
clienteFA1584,Saque,2701.29,9065.83,6364.54,2022-12-30T23:12:45.155129,0
cliente6DAFD3,Saque,2625.74,9437.91,6812.17,2023-03-06T08:08:31.628881,0
clienteD3A478,Débito,2085.11,9753.19,7668.08,2025-10-12T14:28:48.779801,1
cliente7EB27F,Débito,984.23,8781.21,7796.98,2024-06-14T12:52:57.835030,0
cliente70219F,PIX,1378.18,6618.56,5240.38,2023-05-19T13:13:44.921242,0
clienteB09687,PIX,3599.13,6005.26,2406.13,2022-11-14T22:42:34.033821,0
clienteCB1FA5,PIX,1725.17,9234.47,7509.3,2022-03-06T00:10:29.617679,0
clienteB24B55,Crédito,740.58,7454.06,6713.48,2023-09-05T18:37:34.764069,0
cliente06652A,PIX,3991.34,11757.98,7766.64,2023-11-24T14:48:19.330341,0
clienteDE4F4B,Saque,3505.85,8852.82,5346.97,2023-12-03T22:15:31.848705,0
clienteB770AF,Débito,2480.65,10823.17,8342.52,2022-08-03T21:23:27.704721,0
clienteAB92BA,PIX,3065.52,12496.58,9431.06,2024-06-04T11:57:52.528772,0
cliente1F7B50,Crédito,4478.17,6390.87,1912.7,2023-04-20T16:26:23.032875,0
clienteD4349C,Saque,2647.88,8352.93,5705.05,2025-04-01T23:20:02.303248,1
clienteA5B02A,Crédito,735.93,3081.43,2345.5,2022-08-10T15:12:41.733251,0
cliente476B58,PIX,104.99,7723.5,7618.51,2024-05-06T07:14:03.802034,0
cliente780D57,Crédito,3043.28,5310.88,2267.6,2023-04-11T19:54:54.274582,0
cliente6868E7,Saque,1047.42,8356.0,7308.58,2023-09-08T21:24:52.164637,0
cliente9D905A,Saque,4959.79,5793.09,833.3,2025-07-30T22:54:28.609982,0
cliente2B57C8,Débito,3718.39,11221.92,7503.53,2022-10-10T12:38:04.635631,0
clienteB2CA13,Débito,4565.52,13340.85,8775.33,2022-07-14T03:45:28.815411,0
cliente388774,PIX,3716.09,13510.91,9794.82,2022-03-07T04:47:53.746072,0
cliente2A1556,Débito,1004.82,1237.2,232.38,2022-11-21T04:41:30.939426,0
cliente7D52CB,Débito,1887.8,2324.64,436.84,2022-04-22T18:35:57.064832,0
cliente087A9C,PIX,3014.27,10080.99,7066.72,2025-03-23T16:44:46.306569,0
cliente088322,Crédito,1869.42,7941.9,6072.48,2024-02-13T05:53:32.293975,0
cliente911796,Débito,3905.05,7931.2,4026.15,2023-07-03T06:00:25.693440,0
cliente95899C,Crédito,4404.16,5589.12,1184.96,2022-03-07T03:50:57.230636,0
clienteF83845,Crédito,3643.48,7086.42,3442.94,2025-06-11T03:45:29.667533,1
cliente9E6D43,Débito,1505.43,10390.65,8885.22,2024-02-02T11:43:43.817395,0
cliente0C0773,PIX,3018.34,6952.24,3933.9,2022-06-21T22:21:53.797933,1
cliente61D4C1,Débito,4606.81,5446.6,839.79,2025-10-05T10:47:08.438779,0
cliente77CE15,Débito,2261.48,4750.56,2489.08,2024-04-30T11:16:31.084287,0
cliente0D7575,Crédito,4597.86,9348.03,4750.17,2025-03-10T12:15:59.405740,0
clienteB9D5CD,Crédito,1650.78,3744.44,2093.66,2023-12-25T00:09:02.449007,0
clienteA332FB,Crédito,2681.26,2736.45,55.19,2025-06-12T17:36:23.016432,0
cliente631A18,Crédito,2671.99,6755.52,4083.53,2024-11-25T20:07:53.647390,0
cliente181270,Saque,818.14,2834.47,2016.33,2023-09-18T16:47:09.534981,0
cliente00F399,Crédito,667.01,2244.44,1577.43,2022-02-06T16:13:11.158324,0
clienteF988EF,PIX,1411.19,5903.16,4491.97,2025-09-23T06:15:54.689119,0
cliente728B43,Débito,1387.09,2009.99,622.9,2022-11-03T12:52:32.077863,0
cliente0FBE43,Crédito,4587.59,8575.47,3987.88,2024-11-03T18:53:55.968679,0
clienteBAC78C,Crédito,1797.54,1856.9,59.36,2024-02-28T03:00:23.644001,0
cliente2F9388,Débito,3169.47,12819.19,9649.72,2025-04-16T20:48:58.729904,1
cliente12D0E5,PIX,2829.23,10254.69,7425.46,2024-07-18T20:27:19.087897,0
cliente5E1E1D,PIX,681.87,7443.23,6761.36,2022-12-20T12:33:48.083353,0
cliente5C872C,PIX,1593.95,3006.71,1412.76,2024-04-27T16:32:16.068898,0
cliente15E18B,Crédito,1305.34,7164.17,5858.83,2024-05-23T12:24:27.323906,0
cliente179993,Débito,4109.64,7786.08,3676.44,2025-02-09T11:49:11.973757,0
clienteB6B2B0,Crédito,1843.22,9128.55,7285.33,2022-08-10T01:07:13.265314,0
cliente438E7D,Débito,1926.17,8368.95,6442.78,2022-09-30T09:07:11.140483,0
cliente66781D,Saque,1449.12,11059.56,9610.44,2025-03-10T12:19:57.033547,0
cliente192DEA,Crédito,4176.45,10125.23,5948.78,2023-10-13T21:21:00.682286,0
clienteF83802,Crédito,1661.75,10611.42,8949.67,2022-04-16T15:50:54.282927,0
cliente40A6F7,PIX,1056.8,6287.96,5231.16,2023-07-17T23:30:11.508996,0
cliente51FDD3,Saque,3464.78,12132.66,8667.88,2023-09-18T15:28:24.947059,0
cliente3CC142,Débito,1755.8,6917.97,5162.17,2025-04-19T14:40:22.124673,0
clienteA5F8D8,Saque,402.28,2852.11,2449.83,2023-02-28T13:51:05.667402,1
clienteEA748D,Débito,290.97,2984.7,2693.73,2024-05-21T23:40:40.846293,0
cliente5B130D,Crédito,816.0,4548.74,3732.74,2025-06-24T14:50:42.928407,0
cliente0B4CC4,Saque,3910.66,9906.37,5995.71,2022-05-21T22:04:18.283405,1
clienteD4AF1C,PIX,3761.18,6567.02,2805.84,2025-01-22T11:33:49.743637,0
cliente105521,Débito,2186.62,5497.79,3311.17,2023-01-11T05:08:10.687400,0
cliente459F07,PIX,4882.77,5864.86,982.09,2023-07-02T07:00:55.999423,0
cliente840C75,Saque,257.6,1225.03,967.43,2022-01-17T06:55:23.228374,0
clienteA62FF9,Saque,4790.29,14096.43,9306.14,2025-09-12T04:20:53.976183,0
cliente324AD3,Saque,4387.69,13586.43,9198.74,2022-11-21T19:17:28.023745,0
clienteC74422,Saque,1058.43,9111.11,8052.68,2024-05-08T11:34:24.195142,0
clienteAB047A,Débito,4052.19,6016.19,1964.0,2025-01-20T06:55:52.302256,0
cliente2B3631,Saque,2974.99,8847.03,5872.04,2025-07-17T05:49:42.878333,1
cliente119FED,Saque,339.3,8608.61,8269.31,2022-06-26T03:46:55.882460,0
cliente923E5A,Crédito,3458.96,6953.12,3494.16,2023-11-09T00:03:38.647266,0
cliente935908,Crédito,3155.87,9658.59,6502.72,2022-01-21T17:37:51.918131,0
cliente994ABB,Crédito,1157.39,9506.52,8349.13,2025-08-04T02:02:44.226807,1
cliente6A48E7,Débito,3898.69,6202.79,2304.1,2023-08-09T09:47:54.090655,0
clienteCBFA37,PIX,1940.17,9647.73,7707.56,2023-10-10T03:28:46.152645,0
clienteBD24B7,Saque,4962.67,6165.68,1203.01,2022-12-22T14:57:06.637952,0
clienteD1689A,Débito,4252.02,10576.87,6324.85,2025-04-01T14:09:54.904193,0
cliente5FC533,Crédito,2401.68,4699.48,2297.8,2024-10-30T22:28:57.263772,0
cliente64A600,Débito,2609.19,9238.31,6629.12,2023-07-22T05:04:20.444647,0
clienteE58F41,Saque,3715.36,11209.84,7494.48,2022-11-10T07:31:55.447139,0
clienteD21005,Débito,4230.91,9622.19,5391.28,2023-04-05T09:39:15.844365,0
cliente76CD40,Débito,774.29,1024.56,250.27,2025-11-01T20:04:50.352610,0
cliente6D817F,Crédito,1529.99,10031.82,8501.83,2025-02-09T05:23:48.869814,0
clienteAE5983,PIX,4740.58,6659.36,1918.78,2024-12-09T14:58:42.463152,0
clienteAA64E8,Débito,3898.71,4085.24,186.53,2023-09-21T06:20:03.097619,0
clienteA9FC6B,Débito,2419.86,11125.9,8706.04,2023-12-19T06:22:07.316515,0
cliente69E4DB,PIX,4311.69,7549.42,3237.73,2022-06-08T14:52:35.348550,0
clienteD2EA6A,PIX,1385.14,9967.08,8581.94,2025-01-26T11:21:16.647511,0
cliente2DC4DD,Crédito,654.78,7244.19,6589.41,2024-07-26T11:30:18.642784,0
cliente606CF0,PIX,125.93,4801.65,4675.72,2024-06-06T13:24:11.241584,0
clienteD36947,PIX,2602.42,8909.0,6306.58,2024-01-06T05:19:49.936918,0
cliente1B3368,Saque,2179.45,7578.13,5398.68,2022-06-21T18:49:09.097756,0
clienteA5BF6F,Crédito,2486.88,3055.56,568.68,2023-05-24T23:14:52.010823,0
cliente644AB3,PIX,3779.91,11142.96,7363.05,2025-01-18T23:33:59.449411,0
cliente9BF937,Débito,3721.21,5170.11,1448.9,2022-05-02T19:59:24.647358,0
cliente3A7D31,PIX,4166.37,7112.7,2946.33,2025-10-13T20:50:08.982626,0
cliente4D42B3,Crédito,3812.25,7323.54,3511.29,2025-07-03T14:35:03.604557,0
clienteF0FD72,PIX,449.29,5218.64,4769.35,2024-08-11T23:02:58.082305,0
clienteF7CB6B,Débito,696.96,6375.21,5678.25,2022-05-17T00:48:44.641362,0
clienteF38063,Saque,2520.59,8227.92,5707.33,2025-04-16T14:52:37.390349,0
clienteD24686,Saque,3116.97,11039.4,7922.43,2024-09-29T06:08:00.172325,0
clienteBB901A,Débito,256.77,7359.22,7102.45,2023-04-08T06:20:07.403938,0
cliente782402,PIX,1918.38,7982.85,6064.47,2022-10-02T14:43:25.137928,0
cliente808BE7,Crédito,3103.16,6792.82,3689.66,2025-07-21T20:36:44.610564,0
cliente68DA5C,PIX,627.0,2273.83,1646.83,2022-10-26T03:49:00.484711,0
cliente114B47,Débito,4301.74,9213.91,4912.17,2023-07-02T12:26:19.846351,0
clienteB8FD08,Saque,1712.96,11685.74,9972.78,2022-05-04T20:14:55.133492,0
cliente6EBE2A,Débito,4811.55,8684.32,3872.77,2025-09-26T22:37:12.631922,1
cliente6D5F7D,Saque,2550.36,12194.64,9644.28,2022-01-10T16:51:26.167851,0
cliente722424,PIX,2487.17,5828.61,3341.44,2025-09-19T00:33:47.762361,0
clienteD49F62,PIX,768.88,4671.76,3902.88,2022-10-05T12:15:06.036779,1
cliente03F8A0,Débito,928.52,2900.88,1972.36,2025-01-24T21:57:50.095145,0
cliente9BFC69,Débito,4861.87,12077.96,7216.09,2022-08-24T17:08:39.944378,0
clienteA84E8A,Saque,4832.38,11726.61,6894.23,2025-10-28T13:00:14.497646,0
cliente8D2D3F,Débito,3561.82,12103.94,8542.12,2023-09-24T17:26:38.004419,0
clienteE9A990,PIX,3755.57,4186.48,430.91,2022-09-21T20:12:45.912348,0
cliente43A610,Crédito,414.22,5429.43,5015.21,2025-11-17T03:53:35.128367,0
cliente3987D8,Saque,4062.85,6977.18,2914.33,2024-06-06T12:13:23.882881,0
cliente385657,Crédito,4034.52,11701.91,7667.39,2022-08-02T05:13:16.248584,1
clienteC43183,PIX,1564.69,6805.07,5240.38,2024-08-08T10:48:21.968585,0
clienteFD768E,Débito,4465.94,8976.79,4510.85,2024-09-07T20:48:46.003147,0
cliente08D4DE,Crédito,4252.06,10773.17,6521.11,2025-11-08T03:22:42.889802,0
cliente442446,Débito,3242.88,13148.84,9905.96,2023-02-16T23:34:43.560976,0
cliente2BA57C,Débito,4453.38,7057.76,2604.38,2023-02-14T12:02:43.097361,0
clienteF9F458,Saque,54.93,2837.91,2782.98,2023-07-07T20:45:13.511005,0
cliente5BC256,PIX,3774.72,12991.6,9216.88,2024-04-16T03:08:45.637660,0
cliente94C741,Débito,11.45,953.24,941.79,2022-03-06T08:58:19.754450,0
clienteC90989,PIX,616.48,6625.59,6009.11,2022-05-25T14:03:54.032246,0
cliente02E452,PIX,860.93,7355.72,6494.79,2024-11-20T21:17:06.199876,0
cliente9C229B,Saque,3429.78,4047.6,617.82,2025-12-15T14:01:57.399526,1
cliente900855,PIX,553.09,6130.1,5577.01,2025-04-21T01:57:38.655554,0
cliente3521B0,Saque,160.15,4730.13,4569.98,2023-03-09T20:14:59.261992,0
cliente1356DD,Crédito,1642.4,4134.25,2491.85,2025-11-07T17:04:53.759876,0
clienteFCF69A,Crédito,1454.06,10916.86,9462.8,2024-01-24T17:54:47.648998,0
clienteA381B6,Saque,373.73,1528.28,1154.55,2023-10-16T03:16:04.386792,0
clienteBE58AF,Saque,702.93,2203.16,1500.23,2022-11-21T05:08:09.614474,0
clienteFFFA42,PIX,2019.14,11407.85,9388.71,2022-09-17T17:52:26.156023,0
clienteE81E82,Crédito,3477.76,11662.39,8184.63,2025-03-22T15:05:46.876789,0
clienteF12793,Crédito,1177.11,7427.79,6250.68,2023-02-01T17:06:58.680714,0
cliente22AB45,Saque,170.35,6831.15,6660.8,2025-07-30T05:50:23.266390,0
cliente4CA9F9,PIX,570.68,1050.24,479.56,2024-04-17T21:47:25.795524,0
clienteF28A85,Débito,4423.19,10239.11,5815.92,2024-01-10T23:50:08.541967,1
cliente65569A,Crédito,795.94,10689.71,9893.77,2023-08-18T06:14:42.310251,0
cliente02C40E,PIX,4248.39,8272.11,4023.72,2023-04-03T13:57:11.123171,0
cliente76CD77,Débito,3531.55,11945.33,8413.78,2024-07-11T02:03:01.794649,1
cliente8C7D19,PIX,2581.19,8583.9,6002.71,2024-06-02T10:52:20.644047,0
cliente057204,PIX,3882.54,3938.66,56.12,2022-09-28T07:48:58.625436,1
cliente6A9548,Saque,4407.67,11286.46,6878.79,2025-12-26T22:35:55.287183,0
clienteF2AFB1,PIX,4080.72,4209.09,128.37,2022-10-30T19:20:03.884753,0
cliente251DF9,Débito,1693.25,3949.53,2256.28,2025-05-28T15:10:35.577057,0
cliente43CB33,Débito,3447.17,11337.88,7890.71,2025-05-13T22:55:20.424824,0
cliente623981,PIX,2356.2,3730.28,1374.08,2024-11-21T17:12:28.626755,1
clienteE3FD22,Débito,4196.79,6009.85,1813.06,2023-10-21T19:13:55.348471,0
cliente8D019A,Saque,1287.18,2706.11,1418.93,2022-03-28T18:25:03.610873,0
cliente0101E6,Saque,2829.15,10709.02,7879.87,2023-12-30T18:27:49.090966,0
cliente59E838,Crédito,4504.29,7959.24,3454.95,2024-04-04T00:36:39.531668,0
cliente38B11D,Crédito,1515.23,4995.43,3480.2,2023-08-30T22:24:41.267210,0
clienteFC0724,Crédito,1340.63,8689.33,7348.7,2023-08-10T06:44:27.314357,0
clienteBCC5AB,Crédito,256.72,1933.27,1676.55,2023-10-03T01:07:06.089216,0
cliente811872,PIX,1382.13,3075.23,1693.1,2025-08-22T04:26:08.286889,1
cliente34CE51,Saque,2289.38,5732.72,3443.34,2025-04-04T08:27:39.281588,1
cliente7B9F2B,Débito,4495.85,5529.23,1033.38,2023-08-17T23:40:30.022281,1
cliente31C6DA,PIX,22.85,7665.05,7642.2,2024-02-24T03:29:57.022214,0
clienteA5869E,PIX,2980.06,4934.25,1954.19,2024-06-24T13:06:06.262829,1
cliente9999DA,PIX,4441.51,4973.94,532.43,2024-04-19T12:42:00.727995,0
cliente4F7856,Saque,3847.08,12771.54,8924.46,2022-08-20T06:55:36.616440,0
cliente9A7699,PIX,3146.75,6792.4,3645.65,2022-08-19T00:32:52.449054,0
clienteAB93A7,Débito,3339.93,9577.17,6237.24,2022-03-21T17:25:46.735458,0
cliente94E159,Saque,3344.62,10941.38,7596.76,2023-07-03T10:33:30.898126,0
cliente7B3ACF,Crédito,845.4,5289.6,4444.2,2023-09-22T06:41:07.423610,0
cliente33860C,PIX,1643.06,3182.53,1539.47,2023-11-15T04:32:00.192269,0
cliente82F80F,Saque,2812.43,11104.04,8291.61,2022-03-02T23:12:11.391854,0
cliente6EFB89,Saque,3192.7,4631.12,1438.42,2025-11-22T09:09:09.867745,0
cliente3788C6,Saque,1221.05,11215.38,9994.33,2022-11-29T10:23:26.107984,0
cliente08DD3F,Saque,709.92,8794.79,8084.87,2024-08-01T14:26:50.711124,0
cliente9DFFE0,Crédito,1659.17,6373.75,4714.58,2024-06-13T03:10:35.824424,1
clienteE0A073,Crédito,4433.26,13410.16,8976.9,2024-08-25T15:33:36.683186,0
cliente973F8B,Crédito,4150.98,4685.59,534.61,2024-04-26T15:26:30.276180,0
cliente1963D8,Débito,4813.88,6350.58,1536.7,2023-02-03T13:34:20.562101,0
clienteB508A1,Crédito,3084.47,4279.82,1195.35,2024-03-23T10:30:27.874687,0
cliente8A2222,Débito,1703.0,3613.69,1910.69,2025-12-03T08:40:55.321250,0
cliente113B36,Saque,248.33,3810.3,3561.97,2022-07-17T19:24:17.086747,0
clienteFC5A1D,PIX,1197.14,8218.76,7021.62,2024-10-26T01:47:28.526251,0
cliente4CD8B3,PIX,4440.61,7540.79,3100.18,2022-08-02T23:01:25.384093,0
clienteAD91E3,PIX,3826.4,8582.35,4755.95,2025-12-29T00:31:59.483767,0
clienteAA8234,Saque,1634.33,10453.06,8818.73,2023-04-24T09:40:03.532786,0
cliente645354,PIX,2789.18,9798.47,7009.29,2023-03-27T08:01:12.760956,0
cliente026330,Crédito,612.69,2626.81,2014.12,2023-09-12T22:19:07.239052,0
clienteB3076F,Débito,2343.77,8798.02,6454.25,2024-12-14T18:27:59.262621,0
cliente791289,Débito,3982.04,10772.65,6790.61,2024-07-26T04:37:30.692043,0
clienteCE79D1,PIX,2731.47,8542.1,5810.63,2022-04-08T23:22:29.968958,0
clienteF2C0A1,Crédito,968.76,10494.07,9525.31,2024-12-14T14:53:35.938666,0
cliente4111CF,Saque,1193.15,1662.08,468.93,2025-04-07T09:41:56.255352,0
clienteD30D50,Saque,1022.88,8504.82,7481.94,2025-10-02T14:02:21.469412,0
clienteC9091F,Crédito,3788.82,4651.65,862.83,2022-01-08T12:18:30.453522,0
clienteDB80CD,Crédito,573.86,3946.26,3372.4,2025-11-21T19:41:11.642646,0
cliente6FFD55,Saque,3366.02,9100.51,5734.49,2025-02-20T22:58:17.977102,1
cliente524126,Saque,2105.69,2256.31,150.62,2022-01-25T11:57:42.853529,0
cliente57E933,Crédito,3601.75,4476.25,874.5,2023-08-18T15:27:00.910150,0
cliente1E9BBE,Saque,4078.91,4539.01,460.1,2022-08-31T23:36:04.820042,0
clienteEBAC56,PIX,3484.12,12908.74,9424.62,2024-08-24T02:14:40.733174,0
clienteFEDFB9,Crédito,398.15,7091.12,6692.97,2025-05-18T08:28:20.898769,0
clienteE234BF,PIX,4229.73,11224.65,6994.92,2024-01-13T18:22:49.970730,0
clienteC8AABD,Débito,4309.91,12318.1,8008.19,2025-12-26T01:31:56.158377,0
clienteE2B166,Débito,2067.11,9702.92,7635.81,2023-05-28T01:32:07.250634,0
cliente5C460D,PIX,4570.51,6751.64,2181.13,2022-09-20T09:14:16.788900,0
clienteC0AA18,Saque,3492.43,12052.47,8560.04,2022-10-31T03:27:07.668523,0
clienteBBADAE,PIX,2876.82,11061.52,8184.7,2023-11-14T09:30:13.451047,0
clienteB2C8F3,Saque,1850.69,11351.53,9500.84,2024-03-24T22:33:48.839954,0
cliente4365F3,Saque,2312.3,10136.87,7824.57,2023-04-16T07:10:47.516629,0
clienteA12910,PIX,2260.04,6335.1,4075.06,2022-11-22T21:17:17.509695,0
clienteBBCD6D,Saque,971.34,6447.88,5476.54,2022-06-12T13:00:05.341059,1
cliente7AFB17,Saque,4387.14,4914.3,527.16,2025-05-29T01:07:42.397046,0
cliente72D99E,PIX,1699.38,11093.37,9393.99,2023-05-24T05:24:10.903341,0
clienteD83246,Crédito,164.68,472.72,308.04,2022-10-26T11:56:47.715293,0
cliente87EF5A,Crédito,885.42,8852.39,7966.97,2022-11-02T02:26:30.180297,0
cliente81535A,PIX,4043.69,11879.89,7836.2,2023-07-09T07:12:36.994807,0
cliente01ADC8,Saque,799.29,6788.32,5989.03,2022-01-25T21:16:46.182029,0
cliente89FA55,PIX,831.19,1562.02,730.83,2023-02-18T20:40:44.125721,0
cliente2BC067,Saque,1147.07,10060.78,8913.71,2022-09-28T14:41:19.782820,0
cliente72B8F3,Saque,4307.57,11435.78,7128.21,2022-02-03T03:59:04.831510,1
cliente0B2901,PIX,2082.11,10122.16,8040.05,2022-09-11T11:39:44.559512,0
cliente7C6359,Crédito,2211.49,12125.22,9913.73,2024-02-08T12:41:07.085004,0
clienteC9CCFC,Saque,3954.63,7072.01,3117.38,2025-06-09T14:15:50.966907,0
cliente0A959F,Saque,2687.56,9604.74,6917.18,2025-03-03T23:11:32.749107,0
clienteF534CB,Saque,1501.55,8840.11,7338.56,2024-03-18T20:10:03.457659,0
cliente4A296F,PIX,4060.65,12427.71,8367.06,2024-11-19T22:54:27.643433,0
cliente54132B,Saque,4107.12,9335.55,5228.43,2024-10-09T23:31:30.864666,0
clienteB93599,PIX,3730.68,4720.13,989.45,2025-03-06T22:06:37.582776,0
clienteF5E58B,Crédito,1000.22,7121.43,6121.21,2023-10-26T08:38:33.560383,0
cliente46CFE7,Saque,4981.3,14455.6,9474.3,2024-07-05T14:56:03.160609,1
cliente793CEC,Crédito,1919.26,5452.38,3533.12,2024-12-10T13:11:21.710091,0
clienteF0D133,Crédito,2618.66,9491.38,6872.72,2025-12-02T10:44:21.140419,0
clienteA1E687,Crédito,775.69,6067.75,5292.06,2025-12-13T06:40:51.199775,0
cliente74E8C5,PIX,410.87,6641.27,6230.4,2025-03-05T22:50:31.483341,0
cliente204470,PIX,877.06,2210.37,1333.31,2022-08-12T04:01:26.012396,0
cliente97721E,Débito,2763.53,6071.61,3308.08,2025-05-07T12:33:14.093037,0
cliente83A5B3,Débito,4400.55,13744.15,9343.6,2024-11-23T23:23:12.996928,0
cliente074935,Débito,393.69,6525.75,6132.06,2022-04-24T09:38:56.791235,0
cliente275DF9,Saque,1110.03,10761.82,9651.79,2024-04-27T06:34:18.739004,0
clienteD354E6,Débito,3628.94,5198.44,1569.5,2024-09-21T05:39:23.053983,0
cliente7A7CBE,Saque,151.93,2515.53,2363.6,2025-04-26T21:30:08.698744,0
clienteE73531,PIX,3921.79,12609.87,8688.08,2022-04-03T06:09:44.971431,0
cliente34C19F,Saque,162.45,7987.52,7825.07,2022-03-12T02:18:43.776957,0
clienteF9D08F,PIX,3059.54,9233.8,6174.26,2025-05-10T04:03:38.783553,0
clienteB66A66,Crédito,859.54,3911.61,3052.07,2022-08-22T08:38:30.728831,0
cliente910EBD,Débito,2588.65,4177.91,1589.26,2025-11-09T00:58:51.351803,0
cliente74DA3F,Crédito,1811.82,6183.17,4371.35,2022-01-02T04:19:59.511107,0
cliente0D805F,Crédito,859.26,4788.05,3928.79,2022-09-27T10:18:44.663010,0
clienteD6F165,Saque,3133.77,7498.37,4364.6,2024-03-02T04:28:01.967574,0
clienteA89CB5,Débito,2481.74,12368.16,9886.42,2024-10-25T22:04:26.387013,0
cliente172674,PIX,641.01,8620.54,7979.53,2022-09-06T04:03:40.138020,0
cliente6409A6,Débito,2253.34,11936.35,9683.01,2023-08-17T10:02:34.286287,0
clienteE0E3DD,PIX,124.03,6881.91,6757.88,2022-02-02T00:50:56.557800,1
clienteBDBC35,Saque,3440.02,10361.22,6921.2,2023-02-07T11:56:24.473301,0
cliente2F8F74,Saque,1645.8,1778.89,133.09,2022-07-10T04:38:21.617670,0
cliente4A0E9F,PIX,3422.84,4888.19,1465.35,2023-10-21T00:12:51.029503,0
clienteE86BF0,Crédito,1197.51,4772.55,3575.04,2025-08-20T20:31:25.947704,0
cliente74860F,Crédito,318.71,8235.72,7917.01,2025-01-10T22:25:35.905664,0
clienteA60D7D,Débito,867.93,8742.66,7874.73,2024-07-19T16:54:38.873683,0
cliente455D82,Débito,29.89,3400.75,3370.86,2025-04-09T11:56:26.655161,0
clienteE9FF33,Crédito,1234.19,9972.48,8738.29,2022-09-05T09:00:29.304310,0
clienteC9C59A,Débito,2579.36,5734.75,3155.39,2024-08-24T01:56:21.666027,0
cliente815F95,PIX,1493.94,5263.46,3769.52,2023-05-10T01:58:24.054232,0
cliente5B09CE,Crédito,1851.42,11120.07,9268.65,2024-03-01T21:55:48.135096,0
clienteE34DBC,Saque,3214.19,3652.31,438.12,2023-09-16T18:40:32.482734,0
cliente450801,PIX,1638.24,1970.84,332.6,2025-10-12T02:55:15.312254,1
clienteC527EC,PIX,1151.27,9621.82,8470.55,2023-05-18T19:35:43.734188,1
cliente265722,Débito,4614.75,14056.46,9441.71,2024-03-11T17:01:25.635808,0
cliente9C6709,Débito,3128.18,6630.75,3502.57,2025-12-03T00:56:38.820275,0
clienteFD11B7,Débito,114.93,873.62,758.69,2022-01-13T04:20:37.542816,0
